year,month,date,site,transect,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,SURVEY_TIMING,NOTES,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2004,10,10/7/2004,ABUR,1,-99999,-99999,ELAT,10,1,80,4,2,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2004,10,10/7/2004,ABUR,1,-99999,-99999,ELAT,14,1,80,4,2,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,ELAT,8,1,80,3,2,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,ELAT,10,1,80,3,2,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,ELAT,12,1,80,3,2,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2004,7,7/22/2004,ABUR,1,-99999,-99999,EMBI,12,1,80,3,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2004,10,10/7/2004,ABUR,1,-99999,-99999,EMBI,10,1,80,4,2,S,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2004,10,10/7/2004,ABUR,1,-99999,-99999,EMBI,12,1,80,4,2,S,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2004,10,10/7/2004,ABUR,1,-99999,-99999,GMON,22,1,80,4,2,S,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2004,11,11/10/2004,ABUR,1,-99999,-99999,GMON,10,1,80,3,2,S,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2004,11,11/10/2004,ABUR,1,-99999,-99999,GMON,16,1,80,3,2,S,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2004,10,10/7/2004,ABUR,1,-99999,-99999,HCAR,10,1,80,4,2,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,HCAR,6,1,80,3,2,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,HCAR,8,1,80,3,2,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,HCAR,10,1,80,3,2,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,HROS,12,1,80,3,2,S,-99999,Heterostichus,rostratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Giant Kelpfish,HARD,MOBILE,SOLITARY
2004,12,12/3/2004,ABUR,1,-99999,-99999,HROS,18,1,80,3,2,S,-99999,Heterostichus,rostratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Giant Kelpfish,HARD,MOBILE,SOLITARY
2004,7,7/22/2004,ABUR,1,20,O,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,7,7/22/2004,ABUR,1,40,I,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,7,7/22/2004,ABUR,1,40,O,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,10,10/7/2004,ABUR,1,-99999,-99999,OCAL,10,1,80,4,2,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,OCAL,11,1,80,3,2,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,OCAL,15,1,80,3,2,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2004,12,12/3/2004,ABUR,1,-99999,-99999,OCAL,14,1,80,3,2,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,PFUR,4,1,80,3,2,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,PFUR,12,1,80,3,2,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,PFUR,15,1,80,3,2,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,PFUR,16,1,80,3,2,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,9,9/7/2004,ABUR,1,-99999,-99999,PFUR,5,2,80,2.5,36,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,9,9/7/2004,ABUR,1,-99999,-99999,PFUR,7,1,80,2.5,36,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,9,9/7/2004,ABUR,1,-99999,-99999,PFUR,12,1,80,2.5,36,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,11,11/10/2004,ABUR,1,-99999,-99999,PFUR,11,1,80,3,2,S,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,SCAR,7,1,80,3,2,S,-99999,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2004,8,8/5/2004,ABUR,1,-99999,-99999,SCSP,30,1,80,3,2,S,-99999,Sebastes,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Young of Year Rockfish,HARD,MOBILE,SOLITARY
2004,10,10/7/2004,ABUR,1,-99999,-99999,SMAR,20,1,80,4,2,S,-99999,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2005,1,1/1/2005,ABUR,1,-99999,-99999,-9999,-99999,-99999,80,1,36,S,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2005,7,7/22/2005,ABUR,1,-99999,-99999,BFRE,10,1,80,2,28,A,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,BFRE,6,1,80,3,28,S,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,BFRE,10,1,80,3,28,S,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,BFRE,12,1,80,3,28,S,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,BFRE,6,1,80,4,36,S,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,BFRE,8,3,80,4,36,S,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,CAGG,10,1,80,3,28,S,-99999,Cymatogaster,aggregata,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Shiner Surfperch,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,CAGG,12,1,80,3,28,S,-99999,Cymatogaster,aggregata,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Shiner Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,CPUN,8,1,80,2,28,A,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2005,3,3/17/2005,ABUR,1,-99999,-99999,DVAC,12,1,80,2,28,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,DVAC,15,1,80,4,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,DVAC,17,1,80,4,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/5/2005,ABUR,1,-99999,-99999,EJAC,10,1,80,4,28,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/5/2005,ABUR,1,-99999,-99999,EJAC,14,1,80,4,28,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,EJAC,14,1,80,3,28,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,11,11/4/2005,ABUR,1,-99999,-99999,EJAC,14,1,80,4,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,11,11/4/2005,ABUR,1,-99999,-99999,EJAC,20,1,80,4,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,EJAC,12,2,80,4,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,EJAC,15,3,80,4,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,EJAC,17,2,80,4,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2005,3,3/17/2005,ABUR,1,-99999,-99999,ELAT,8,1,80,2,28,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,3,3/17/2005,ABUR,1,-99999,-99999,ELAT,10,1,80,2,28,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/5/2005,ABUR,1,-99999,-99999,ELAT,10,1,80,4,28,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/5/2005,ABUR,1,-99999,-99999,ELAT,12,1,80,4,28,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,ELAT,10,1,80,2,28,A,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,ELAT,12,1,80,2,28,A,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,ELAT,14,1,80,2,28,A,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,10,10/11/2005,ABUR,1,-99999,-99999,ELAT,10,1,80,3,28,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,10,10/11/2005,ABUR,1,-99999,-99999,ELAT,14,1,80,3,28,S,-99999,Embiotoca,lateralis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Striped Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,EMBI,6,2,80,2,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,EMBI,8,1,80,2,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,EMBI,10,1,80,2,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,EMBI,12,1,80,2,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,-99999,-99999,EMBI,14,1,80,2,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,EMBI,12,1,80,3,28,S,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,EMBI,15,1,80,3,28,S,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,EMBI,8,1,80,3,28,S,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,HCAR,10,1,80,3,28,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,HCAR,12,1,80,3,28,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,HCAR,14,1,80,3,28,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,HCAR,14,1,80,3,28,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,HCAR,16,1,80,3,28,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,HCAR,8,3,80,4,36,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,HCAR,10,5,80,4,36,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,HCAR,12,4,80,4,36,S,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/22/2005,ABUR,1,20,I,NF,-99999,0,20,-99999,28,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/22/2005,ABUR,1,20,O,NF,-99999,0,20,-99999,28,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/22/2005,ABUR,1,40,I,NF,-99999,0,20,-99999,28,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/22/2005,ABUR,1,40,O,NF,-99999,0,20,-99999,28,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,3,3/17/2005,ABUR,1,-99999,-99999,OCAL,5,1,80,2,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,6,6/9/2005,ABUR,1,-99999,-99999,OCAL,4,1,80,2,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,6,6/9/2005,ABUR,1,-99999,-99999,OCAL,12,1,80,2,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,OCAL,10,1,80,3,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,OCAL,13,1,80,3,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,OCAL,17,1,80,3,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,OCAL,12,1,80,3,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,OCAL,14,1,80,3,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,10,10/11/2005,ABUR,1,-99999,-99999,OCAL,12,1,80,3,28,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,OCAL,10,3,80,4,36,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,OCAL,12,3,80,4,36,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,OCAL,15,5,80,4,36,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,12,12/5/2005,ABUR,1,-99999,-99999,OCAL,17,4,80,4,36,S,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2005,3,3/17/2005,ABUR,1,-99999,-99999,PCLA,4,1,80,2,28,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,4,4/20/2005,ABUR,1,-99999,-99999,PCLA,13,1,80,2,28,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,PCLA,10,1,80,3,28,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,8,8/8/2005,ABUR,1,-99999,-99999,PCLA,13,1,80,3,28,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,PCLA,20,1,80,3,28,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,9,9/13/2005,ABUR,1,-99999,-99999,PCLA,24,1,80,3,28,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,11,11/4/2005,ABUR,1,-99999,-99999,PCLA,10,1,80,4,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
